year,epi_week,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,n_dias,fecha_inicio,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2023,9,34.92857142857143,23.12857142857143,28.32857142857143,0.4,54.57142857142857,29.397642724387204,7,2023-02-27,3.2142857142857153,-20.675,-12.07142857142857
2023,10,34.857142857142854,25.114285714285717,29.085714285714285,0.0,57.642857142857146,30.704745390336004,7,2023-03-06,4.714285714285715,-32.05,-5.660714285714285
2023,11,32.385714285714286,24.599999999999998,27.771428571428572,17.0,68.5,29.248302784053056,7,2023-03-13,5.085714285714285,-34.15,1.0714285714285694
2023,12,26.085714285714285,19.442857142857143,22.485714285714288,43.199999999999996,64.57142857142857,22.485714285714288,7,2023-03-20,0.8750000000000036,15.849999999999998,-4.892857142857139
2023,13,24.214285714285715,15.157142857142857,19.814285714285713,6.300000000000001,64.78571428571429,19.814285714285713,7,2023-03-27,-0.39285714285714235,-9.024999999999999,-0.5535714285714306
2023,14,24.557142857142857,17.357142857142858,20.442857142857143,4.5,69.64285714285714,20.442857142857143,7,2023-04-03,1.6535714285714285,-3.5,3.642857142857139
2023,15,22.142857142857142,13.914285714285715,17.7,8.7,64.85714285714286,17.7,7,2023-04-10,-0.3249999999999993,-12.525000000000002,-4.660714285714278
2023,16,20.657142857142855,11.114285714285714,15.571428571428571,4.4,67.35714285714286,15.571428571428571,7,2023-04-17,-1.8499999999999996,-13.85,0.3928571428571388
2023,17,24.657142857142855,15.971428571428572,19.928571428571427,12.7,74.42857142857143,19.928571428571427,7,2023-04-24,2.6964285714285694,-14.3,4.910714285714292
2023,18,19.74285714285714,11.2,15.257142857142856,28.3,71.85714285714286,15.257142857142856,7,2023-05-01,-0.5250000000000021,18.950000000000003,2.142857142857153
2023,19,20.157142857142855,10.685714285714285,15.014285714285714,0.0,70.28571428571429,15.014285714285714,7,2023-05-08,-0.31071428571428505,-9.275,-1.375
2023,20,20.957142857142856,13.62857142857143,16.885714285714286,34.4,74.21428571428571,16.885714285714286,7,2023-05-15,2.5285714285714285,7.649999999999999,4.035714285714278
2023,21,18.97142857142857,13.857142857142858,16.614285714285714,107.80000000000001,77.85714285714286,16.614285714285714,7,2023-05-22,3.8964285714285705,74.875,3.4464285714285836
2023,22,19.571428571428573,12.257142857142856,15.728571428571428,2.3000000000000003,75.14285714285714,15.728571428571428,7,2023-05-29,3.689285714285715,-3.6,3.392857142857139
2023,23,17.742857142857144,10.12857142857143,14.157142857142857,1.1,67.57142857142857,14.157142857142857,7,2023-06-05,1.4571428571428573,-0.47499999999999987,-1.267857142857153
2023,24,13.685714285714285,3.6285714285714286,8.142857142857142,0.0,66.28571428571429,8.142857142857142,7,2023-06-12,-3.5,-5.475,-3.089285714285708
2023,25,15.042857142857143,8.742857142857144,11.571428571428571,0.5,84.14285714285714,11.571428571428571,7,2023-06-19,0.2964285714285708,-1.6999999999999997,7.482142857142847
2023,26,16.47142857142857,8.985714285714286,12.200000000000001,0.2,72.78571428571429,12.200000000000001,7,2023-06-26,2.5357142857142865,-1.6249999999999998,7.767857142857153
2023,27,17.87142857142857,12.37142857142857,14.885714285714284,22.5,77.21428571428571,14.885714285714284,7,2023-07-03,4.546428571428571,14.3,6.714285714285708
2023,28,12.071428571428571,6.928571428571429,9.271428571428572,36.0,74.64285714285714,9.271428571428572,7,2023-07-10,0.014285714285716011,26.475,4.428571428571431
2023,29,16.742857142857144,7.542857142857143,12.142857142857142,2.8,69.14285714285714,12.142857142857142,7,2023-07-17,0.2535714285714281,-6.825,-5.803571428571431
2023,30,15.228571428571428,8.085714285714285,11.428571428571429,0.30000000000000004,73.42857142857143,11.428571428571429,7,2023-07-24,-0.8000000000000007,-3.425,-1.0535714285714306
2023,31,21.12857142857143,11.114285714285714,15.485714285714286,0.0,69.0,15.485714285714286,7,2023-07-31,1.6714285714285708,-12.100000000000001,1.5714285714285694
2023,32,15.428571428571429,7.314285714285715,11.142857142857142,0.1,63.357142857142854,11.142857142857142,7,2023-08-07,0.07499999999999929,-2.8,-5.000000000000007
2023,33,19.099999999999998,10.528571428571428,14.571428571428571,58.199999999999996,62.714285714285715,14.571428571428571,7,2023-08-14,2.432142857142857,42.849999999999994,0.9107142857142847
2023,34,15.87142857142857,7.828571428571428,11.728571428571428,23.2,60.42857142857143,11.728571428571428,7,2023-08-21,-0.5392857142857146,-9.075,-7.803571428571431
2023,35,17.685714285714287,9.314285714285715,13.314285714285715,29.5,63.142857142857146,13.314285714285715,7,2023-08-28,-0.06785714285714128,0.6500000000000021,-4.8214285714285765
2023,36,16.37142857142857,9.057142857142857,12.514285714285714,4.6,69.28571428571429,12.514285714285714,7,2023-09-04,-0.3249999999999993,-6.700000000000001,5.642857142857146
